id,date,timestamp,level,status,method,host,pathname,event_message,headers,regions,log_type,latency,log_count,logs,auth_user
943197bb-23fa-492b-8bb1-381ce6afbb2a,"""2026-06-29T11:41:48.801Z""",2026-06-29T11:41:48.801000,success,00000,,,,"connection authorized: user=authenticator database=postgres application_name=PostgREST 14.5 SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)",{},[],postgres,0,null,[],null
f73d162e-dfd0-491a-b588-d5a7b70dd485,"""2026-06-29T11:41:47.769Z""",2026-06-29T11:41:47.769000,success,00000,,,,checkpoint starting: time,{},[],postgres,0,null,[],null
5e222238-7fbc-4c4c-8e1c-298d3b3e7cc6,"""2026-06-29T11:39:34.577Z""",2026-06-29T11:39:34.577000,success,00000,,,,"connection authorized: user=authenticator database=postgres application_name=PostgREST 14.5 SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)",{},[],postgres,0,null,[],null
d971fc15-459a-4031-bb3b-ddadef871a9b,"""2026-06-29T11:39:34.574Z""",2026-06-29T11:39:34.574000,success,00000,,,,"connection authorized: user=authenticator database=postgres application_name=PostgREST 14.5 SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)",{},[],postgres,0,null,[],null
1ffc759b-b917-46f2-8dc2-cfcaecdf7d25,"""2026-06-29T11:39:34.565Z""",2026-06-29T11:39:34.565000,success,00000,,,,"connection authorized: user=authenticator database=postgres application_name=PostgREST 14.5 SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)",{},[],postgres,0,null,[],null
75f52945-a082-4924-b37a-a538e6fb6ee5,"""2026-06-29T11:39:34.552Z""",2026-06-29T11:39:34.552000,success,00000,,,,"connection authorized: user=authenticator database=postgres application_name=PostgREST 14.5 SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)",{},[],postgres,0,null,[],null
a7c46173-6e16-4ce1-acbf-32338fa950d6,"""2026-06-29T11:39:34.552Z""",2026-06-29T11:39:34.552000,success,00000,,,,"connection authorized: user=authenticator database=postgres application_name=PostgREST 14.5 SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)",{},[],postgres,0,null,[],null
2458d868-d64e-46e9-914a-5dbccfd57c63,"""2026-06-29T11:39:34.552Z""",2026-06-29T11:39:34.552000,success,00000,,,,"connection authorized: user=authenticator database=postgres application_name=PostgREST 14.5 SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)",{},[],postgres,0,null,[],null
9d054b05-7c10-4b6e-a08a-42be590e1c9c,"""2026-06-29T11:39:33.934Z""",2026-06-29T11:39:33.934000,success,00000,,,,"connection authorized: user=authenticator database=postgres application_name=PostgREST 14.5 SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)",{},[],postgres,0,null,[],null
91ec28e3-63dd-42d8-863d-0804accc0d25,"""2026-06-29T11:39:33.934Z""",2026-06-29T11:39:33.934000,success,00000,,,,"connection authorized: user=authenticator database=postgres application_name=PostgREST 14.5 SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)",{},[],postgres,0,null,[],null
c72ad977-b8da-4658-b63c-6ed007f511d1,"""2026-06-29T11:39:33.933Z""",2026-06-29T11:39:33.933000,success,00000,,,,"connection authorized: user=authenticator database=postgres application_name=PostgREST 14.5 SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)",{},[],postgres,0,null,[],null
20c3870d-8187-4e8e-91bc-fb96f1caafc9,"""2026-06-29T11:39:33.933Z""",2026-06-29T11:39:33.933000,success,00000,,,,"connection authorized: user=authenticator database=postgres application_name=PostgREST 14.5 SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)",{},[],postgres,0,null,[],null
75abac26-c3da-4d83-b527-0357529e3958,"""2026-06-29T11:39:07.255Z""",2026-06-29T11:39:07.255000,success,00000,,,,"checkpoint complete: wrote 1027 buffers (3.6%); 0 WAL file(s) added, 0 removed, 3 recycled; write=140.017 s, sync=0.009 s, total=140.151 s; sync files=42, longest=0.003 s, average=0.001 s; distance=49083 kB, estimate=60470 kB; lsn=3/5C00CF88, redo lsn=3/5B000028",{},[],postgres,0,null,[],null
bf294acd-9a44-407c-b3d7-595a5cc54f89,"""2026-06-29T11:38:27.663Z""",2026-06-29T11:38:27.663000,success,00000,,,,"connection authorized: user=authenticator database=postgres application_name=PostgREST 14.5 SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)",{},[],postgres,0,null,[],null
34e3975e-782f-4663-9d66-d0aae7e854c3,"""2026-06-29T11:38:27.663Z""",2026-06-29T11:38:27.663000,success,00000,,,,"connection authorized: user=authenticator database=postgres application_name=PostgREST 14.5 SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)",{},[],postgres,0,null,[],null
